2018/1/13,色彩捕快：用语言描绘斑斓的世界,宝宝获得：口头语言理解，观察力,"这个活动，将让宝宝加强口头表达；同时还能锻炼宝宝的观察力。
风雨天出不了门？这个活动就很适合在家玩起来啦。"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,小小侦探眼力高,"![](http://pics.ibrainbaby.cn/heiha.jpeg)

嘿嘿，看看你往哪里跑？"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,你需要准备,"- 一枚空白骰子（原木的、泡沫的、或宝宝的旧玩具布骰子），每一面写上一个表示「色彩」的单词。
- 一个收纳篮

![](http://pics.ibrainbaby.cn/pic.006.jpg)

"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,步骤1：概览,先在家逛一逛，看一看，留意家中各种物品的颜色，做到心中有数。
2018/1/13,色彩捕快：用语言描绘斑斓的世界,步骤2：丢骰子,丢骰子。丢到哪个颜色，孩子要取来带有对应颜色的物品，放入篮子，并要说出「这一块积木是绿色的」「超人全身穿着红色连体衣！」等。 
2018/1/13,色彩捕快：用语言描绘斑斓的世界,步骤3：小胜利,"3～5回合后，计算篮子里头的战利品，给孩子一个鼓励的拥抱吧！
同时你也了解到：孩子是否掌握了「颜色」的词汇？

![](http://pics.ibrainbaby.cn/pic.005.jpg)
"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,步骤4：捕猎色彩,换宝宝丢骰子，由妈妈来「捕猎」家中带有此色彩的家具或装饰，例如窗帘、沙发、壁画、落地灯，迅速站到面前。
2018/1/13,色彩捕快：用语言描绘斑斓的世界,步骤5：进入细节,"参照实物，引导宝宝扩展叙述、描述细节。例如：
「你看，我们家的窗帘是深蓝色的，上面还点缀着银白色的小星星哪」
「这幅画远远望去是棕色、黄色的；再凑近瞧瞧，你还能看到什么呀？……」
"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,小提醒,"1. 如果两个孩子一块儿玩，互相较劲儿可能会让他们更兴奋！万一孩子争抢同一物品，那么判定标准则是：看看谁的描述能加具体、细致、生动？
2. 不要轻易打断或急着纠正，即便他的表述在你听来并不那么准确。倾听孩子稚嫩澄净语言，有时候反而给你带来小惊喜呢！"
2018/1/13,色彩捕快：用语言描绘斑斓的世界,学点脑科学,"你的宝宝渴望能运用语言对世界进行描摹，他会对语言中新奇的部分尤其敏感，也会兴致勃勃地利用「社会—背景」线索去破解新单词。
如果掌握了足够多鲜活的词汇，没过多久，你会发现他已经能讲出许多复杂句子、绘声绘色地讲述每一天的活动了！"
,,,
2018/1/14,宝宝害怕打针？试试这个游戏！,宝宝获得：面对打针的勇气,宝宝怕打针，你的第一反应往往是告诉他：「不要怕。」坚定的态度能让宝宝更安心。但他的感受也希望能被你接纳：害怕是正常的，哭一哭没关系。害怕就像小王子的狐狸，叫出名字，就能驯服它。![情绪课程图片.002](http://pics.ibrainbaby.cn/emotion002.jpg)
2018/1/14,宝宝害怕打针？试试这个游戏！,你需要准备,"* 蜡笔1根（假装针筒）；
* 棉签若干（止血用；如果没有，纸巾也行）；
* 动物玩具2个（其他布偶也可以）。"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤1：宝宝医生出场,"告诉宝宝，天气冷，动物们都生病了，怎么办？让宝宝当医生

![情绪课程图片.003](http://pics.ibrainbaby.cn/emotion003.jpg)"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤2：动物病人排队,"让动物们排好队，等待宝宝医生打针。你排在队尾，替动物们配音。
![情绪课程图片.004](http://pics.ibrainbaby.cn/emotion004.jpg)
"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤3：动物病人跑啦！,"动物们都不想打针，怕疼。如果宝宝想打，你带着动物逃跑，挣扎几个回合，再让宝宝打到。
![情绪课程图片.005](http://pics.ibrainbaby.cn/emotion005.jpg)

"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤4：安抚病人,"假装动物手上流血了，哭着说：「好疼，像被小蚂蚁咬了一口。」跟宝宝要止血的棉签。请宝宝医生安慰一下。
![情绪课程图片.006](http://pics.ibrainbaby.cn/emotion006.jpg)"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤5：给妈妈打针,"轮到你了，你也假装害怕，逃跑，让宝宝来抓你。打了针，求棉签，求宝宝医生安慰。
![情绪课程图片.007](http://pics.ibrainbaby.cn/emotion007.jpg)"
2018/1/14,宝宝害怕打针？试试这个游戏！,步骤6:感谢宝宝医生,"大家病都好了，感谢宝宝医生。
![情绪课程图片.008](http://pics.ibrainbaby.cn/emotion008.jpg)"
2018/1/14,宝宝害怕打针？试试这个游戏！,小提醒,"* 这个游戏也适合三个人玩，叫上爸爸呗！
* 注意安全。你们可能会选择其他笔或长条物代替针筒，避免选择尖锐物，在追逐中造成意外。

"
2018/1/14,宝宝害怕打针？试试这个游戏！,学点脑科学,"脑科学研究表明，当你给害怕命名时，大脑里主要负责管理情绪的脑区杏仁核，会更快地冷静下来，你会更快地恢复理性。

在游戏中，看到你和动物们害怕打针，宝宝会明白，自己的害怕是正常的。理解带来信任，信任带来勇气。

而且，在追逐过程中，宝宝会被你们的反应逗笑，冲淡对打针的恐惧。
![情绪课程图片.009](http://pics.ibrainbaby.cn/emotion009.jpg)"
2018/1/15,声音捕手：捉住童谣的节奏,宝宝获得：感受语言律动,这个活动，让孩子在温馨愉悦的亲子互动中，感受到语言的律动和节奏，同时锻炼了反应力、想象力。
2018/1/15,声音捕手：捉住童谣的节奏,抓住你啦！,"
![](http://pics.ibrainbaby.cn/pic.007.jpg)

宝宝化身为机敏的小捕手"
2018/1/15,声音捕手：捉住童谣的节奏,你需要准备,几首尾音押韵的童谣
2018/1/15,声音捕手：捉住童谣的节奏,步骤1:预告玩法,跟宝宝「预告」玩法：童谣里的每一字也都是调皮的小孩，特别是最后一个字，总是想要偷溜走！但是少了它也不成。宝宝可以帮忙抓住它吗？
2018/1/15,声音捕手：捉住童谣的节奏,步骤2:念童谣,"妈妈用轻快的语调，读童谣给宝宝听。
一边读一边提示宝宝可以用双手，适时地做出「抓捕」的动作。"
2018/1/15,声音捕手：捉住童谣的节奏,步骤3:示范“抓”,"妈妈先示范一次。这首歌谣宝宝一定会喜欢：

![](http://pics.ibrainbaby.cn/pic.008.jpg)

妈妈在读或唱的时候，特意将最后一个字读得重一点儿，然后用手模仿「抓」的动作，宝宝就能 get 到玩法啦。"
2018/1/15,声音捕手：捉住童谣的节奏,步骤4:一起嗨,"如果宝宝的语言能力跟得上，这时候你还可以尝试续编上几句。以这首歌谣为例：

![](http://pics.ibrainbaby.cn/pic.009.jpg)


那么你可以这么接：

![](http://pics.ibrainbaby.cn/pic.010.jpg)

"
2018/1/15,声音捕手：捉住童谣的节奏,小提醒,"1. 宝宝如果兴致勃勃地跟着你也来编歌谣，很可能是并不押韵的哦。毕竟他的词汇量还小，对音韵的感知也还在发展中。你的主要目的是要调动起他运用语言去表达的兴趣呀，不是吗？
2. 即兴创编的环节，可以带着宝宝起身逛逛，随机看见什么东西，往往灵感就来了。"
2018/1/15,声音捕手：捉住童谣的节奏,学点脑科学,美国西北大学2013年的一项研究发现，节奏感最好的学生，大脑神经对声音的反应也最佳。当人们在做语言交流时，对声音敏锐度较高的人，搜寻大脑资料库的速度也较快，所以可以快速理解对方谈话的内容。同样，声音敏锐度较高的人在阅读时，大脑记忆搜寻的速度也较快，所以理解能力更好。
,,,
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,宝宝获得：面对黑暗的勇气,"「妈妈，天黑了，我怕怕！」

「宝贝，别怕，跟妈妈去找宝藏！」

让宝宝熟悉黑暗，熟悉带来安全感；同时发现黑暗中有意思的事情。


![情绪课程图片.001](http://pics.ibrainbaby.cn/emotion001.jpg)"
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,你需要准备,"* 2个手电筒（如果没有，手机也行）；
* 积木块若干；
* 玩具箱或纸盒1个。


"
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,步骤1：熟悉手电筒,拿出手电筒，让孩子探索一下。学习自己开灯、关灯；关掉房间或客厅的电灯，打开手电筒，观察光斑在墙上、地板上、天花板上游走。
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,"步骤2：藏宝
",让孩子用手遮住眼睛，你把积木宝藏到各个角落。
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,步骤3：寻宝,让孩子打着手电筒寻找宝藏，放到宝箱里（玩具箱或纸盒）。
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,步骤4：庆祝,等孩子找齐所有宝藏，击个掌庆祝一下。交换角色，孩子藏，你来找。
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,小提醒,"* 这个游戏也适合三个人玩，叫上爸爸呗！
* 你还可以和宝宝阅读跟害怕有关的绘本，如《走开，绿色的大怪兽！》。
* 如果你也怕黑，和孩子分享一两件你怕黑的小事，让孩子明白，怕黑是正常的。
* 黑暗中，有趣的事情也正在发生。月亮和星星起床了，很多小动物喜欢在夜间玩耍，比如猫头鹰、蝙蝠、萤火虫。很深很深的海底，也是黑漆漆的，那里的小鱼小虾自己会发光，像打着手电筒似的，就不害怕了。"
2018/1/16,宝宝怕黑？寻宝游戏来搞定！,学点脑科学,"大脑里有个小家伙叫杏仁核，它像个哨兵似的发出警报：当心！可能有危险。怕黑是人类的本能，因为黑夜里我们看不清楚，危险可能躲在某个地方。2岁多的孩子，想象力也越来越丰富，模棱两可的形状、声音，他们都可能脑补成可怕的东西。

怎么让杏仁核解除警报？让孩子感到安全！晚上出门，爸爸妈妈会陪着你；在家里，我们可以开灯赶跑黑暗；大门、爸爸妈妈也会保护你！黑暗中也有好玩的事情在发生呢。"
,,,
2018/1/17,魔镜魔镜我不听,宝宝获得：口头语言理解，抑制控制能力,"宝宝平时喜欢做什么动作呢？见着沙发就爱上去弹弹跳跳、还是在床上玩「驴打滚」，从宝宝平时熟悉也喜欢的动作开始，既让宝宝能练习语言理解、还满足了一把当「小叛逆」的愿望！
"
2018/1/17,魔镜魔镜我不听,满足宝宝的「小逆反」,"
![](http://pics.ibrainbaby.cn/pic.012.jpg)

眼看小家伙越来越有主见，那么就让孩子「叛逆」一把！"
2018/1/17,魔镜魔镜我不听,你需要准备,在纸片上写上动作指令。事先准备好，以免正玩得高兴卡壳咯。
2018/1/17,魔镜魔镜我不听,步骤1：准备动作,空白纸片/卡片，事先准备4～6个宝宝能做、常做的动作，例如：蹲下去、点点头、挥挥左手、眨眨右眼，以及——不要动！
2018/1/17,魔镜魔镜我不听,步骤2：进入情境,"
跟宝宝说，有一面神奇的魔镜，它说往东、你得往西；它说站起来，你要蹲下去！总之，要做出与它的指令相反的动作来。

![](http://pics.ibrainbaby.cn/pic.011.jpg)"
2018/1/17,魔镜魔镜我不听,步骤3：示范解说,爸爸妈妈可以先示范一轮。一方抽卡说出动作，另一方做出相反动作。
2018/1/17,魔镜魔镜我不听,步骤4：开始玩啦,"根据指令相反动作。妈妈喊「蹲下去」，宝宝站起来或或保持站姿；妈妈喊「不要动」，宝宝就随意地动来动去。
"
2018/1/17,魔镜魔镜我不听,步骤5：宝宝来指挥,轮到宝宝来发布指令，妈妈做动作。可以随意发挥，做一些滑稽的动作，逗宝宝哈哈大笑，爱上这游戏！
2018/1/17,魔镜魔镜我不听,小提醒,"- 这个阶段的宝宝，可能还分不清「左」「右」到底是哪边。那么在你发出指令同时，也可以用手指眼神示意：这是左、那是右。孩子只要往相反方向做动作就可以啦。

- 亲子游戏重在玩乐，不在输赢。如果宝宝慢半拍，也不要急，保持游戏的心情多示范一次，慢慢就摸着门道啦。家长适当也装装「傻」：抓嘴挠腮、不知所措，请宝宝帮你出主意。这「掌控」的反转，保证宝宝会喜欢！
"
2018/1/17,魔镜魔镜我不听,学点脑科学,"你说东，我偏往西！你可以理解为是一种「小叛逆」，但这种反着来做的能力，实际上要求孩子能具备初步的执行功能。具体来讲，前额叶皮质、尾状核和丘脑下核（subthalamic nucleus）都参与了抑制控制的认知过程。
这项能力与孩子额叶发育的程度高度相关。爱贝睿家长教练黄扬名老师就谈过，与其逼着孩子训练，不如从减少干扰、提升孩子的兴趣着手。通过此类「反着来」的游戏，孩子必须要抑制自己的冲动，一边很欢乐响应指令，同时注意力也得到了训练。"